MJD	CSP_B_old	CSP_B_old_err	CSP_V9844	CSP_V9844_err	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	CSP_u_old	CSP_u_old_err
54150.75453125263	1.1800374714443227e-15	4.525973717753728e-16	1.665196091563013e-15	3.417656676911816e-16	1.4066973269904377e-15	1.0336869782538266e-15	1.118233626029388e-15	2.6393516842589175e-16	1.6934427236947074e-15	5.157312186199958e-16	nan	nan
54150.80453125263	1.1795709186144918e-15	4.460040852495938e-16	1.6638661071786978e-15	3.3672159425077466e-16	1.4054010109730157e-15	1.033059723951942e-15	1.1172119881728117e-15	2.6375490486047284e-16	1.691493599585101e-15	5.153903134525549e-16	nan	nan
54150.85453125263	1.1791155157311521e-15	4.3930137666397755e-16	1.6625427622682355e-15	3.3159554125190793e-16	1.4041148127009532e-15	1.0323266232484254e-15	1.1161961188866477e-15	2.635467970519981e-16	1.6895556525729164e-15	5.149951530718492e-16	nan	nan
54150.904531252636	1.1786712477966764e-15	4.324903434200868e-16	1.6612259433569143e-15	3.2638841158388666e-16	1.4028387499927417e-15	1.0314878072680241e-15	1.1151859302483987e-15	2.63310886945648e-16	1.6876288276997e-15	5.145458156001915e-16	nan	nan
54150.95453125264	1.1782380992291178e-15	4.255721129926849e-16	1.659915536639818e-15	3.2110113052886406e-16	1.4015728400173949e-15	1.0305434125646846e-15	1.1141813343351366e-15	2.6304721852341037e-16	1.6857130700205374e-15	5.140423829623288e-16	nan	nan
54151.00453125264	1.1778160538616846e-15	4.185478439193214e-16	1.6586114279781727e-15	3.157346463645319e-16	1.400317099296572e-15	1.0294935811650845e-15	1.1131822432217577e-15	2.627558378130337e-16	1.6838083246029568e-15	5.134849409030025e-16	nan	nan
54151.054531252645	1.1774050949421028e-15	4.1141872686625643e-16	1.6573135028954949e-15	3.1028993101078944e-16	1.3990715437067643e-15	1.0283384606143037e-15	1.1121885689793859e-15	2.6243679289746108e-16	1.6819145365258435e-15	5.12873579005256e-16	nan	nan
54151.10453125265	1.177005205131999e-15	4.0418598578049094e-16	1.6560216465738017e-15	3.0476798072621055e-16	1.3978361884813058e-15	1.0270782040236559e-15	1.1112002236735915e-15	2.620901339246416e-16	1.680031650878357e-15	5.122083907097171e-16	nan	nan
54151.15453125265	1.1766163665062037e-15	3.968508791393059e-16	1.6547357438497701e-15	2.9916981686039332e-16	1.3966110482124213e-15	1.0257129701207232e-15	1.1102171193627046e-15	2.6171591311782934e-16	1.6781596127588871e-15	5.11489473334678e-16	nan	nan
54151.20453125265	1.1762385605519597e-15	3.894147013108077e-16	1.653455679211004e-15	2.9349648667004203e-16	1.3953961368532134e-15	1.0242429233016329e-15	1.109239168096161e-15	2.6131418478630457e-16	1.6762983672739355e-15	5.10716928097055e-16	nan	nan
54151.254531252656	1.1758717681681614e-15	3.818787840414589e-16	1.6521813367920917e-15	2.87749064207745e-16	1.3941914677195816e-15	1.0226682336855594e-15	1.1082662819127958e-15	2.6088500533658476e-16	1.6744478595370592e-15	5.098908601342643e-16	nan	nan
54151.30453125266	1.1755159696644747e-15	3.7424449808952613e-16	1.6509126003707733e-15	2.8192865129377515e-16	1.392997053492113e-15	1.0209890771715252e-15	1.107298372839159e-15	2.6042843328406977e-16	1.672608034667776e-15	5.090113785270132e-16	nan	nan
54151.35453125266	1.175171144760426e-15	3.6651325502718584e-16	1.6496493533640885e-15	2.760363785840803e-16	1.3918129062179015e-15	1.019205635497511e-15	1.1063353528877498e-15	2.599445292651381e-16	1.6707788377904845e-15	5.080785963229803e-16	nan	nan
54151.404531252665	1.1748372725844384e-15	3.586865092382528e-16	1.6483914788244804e-15	2.7007340674929595e-16	1.390639037312345e-15	1.0173180963019148e-15	1.1053771340554088e-15	2.5943335604980583e-16	1.6689602140333716e-15	5.070926305613827e-16	nan	nan
54151.45453125267	1.1745143316728397e-15	3.507657601446344e-16	1.6471388594358741e-15	2.640409277833867e-16	1.3894754575609163e-15	1.0153266531873916e-15	1.1044236283216048e-15	2.588949785547471e-16	1.6671521085273406e-15	5.060536022985859e-16	nan	nan
54151.50453125267	1.17420229996877e-15	3.4275255470082044e-16	1.6458913775097524e-15	2.579401664640808e-16	1.3883221771207978e-15	1.0132315057871077e-15	1.1034747476466545e-15	2.58329463856921e-16	1.6653544664048811e-15	5.049616366346121e-16	nan	nan
54151.554531252674	1.1739011548210893e-15	3.346484902051278e-16	1.6446489149812947e-15	2.517723819923158e-16	1.3871792055225907e-15	1.0110328598334234e-15	1.1025304039701223e-15	2.5773688120758625e-16	1.6635672327990477e-15	5.03816862740601e-16	nan	nan
54151.60453125268	1.1736108729831712e-15	3.2645521748667427e-16	1.6434113534052577e-15	2.455388698438108e-16	1.3860465516718721e-15	1.008730927229109e-15	1.101590509209097e-15	2.5711730204694847e-16	1.66179035284229e-15	5.026194138872628e-16	nan	nan
54151.65453125268	1.1733314306117208e-15	3.1817444454123384e-16	1.642178573952236e-15	2.392409638737926e-16	1.3849242238507715e-15	1.0063259261210582e-15	1.1006549752564275e-15	2.5647080001920714e-16	1.6600237716654262e-15	5.013694274743935e-16	nan	nan
54151.70453125268	1.1730628032654645e-15	3.098079407062914e-16	1.6409504574044856e-15	2.328800387256492e-16	1.3838122297194808e-15	1.0038180809765936e-15	1.0997237139790873e-15	2.557974509882138e-16	1.6582674343965087e-15	5.000670450613633e-16	nan	nan
54151.754531252685	1.1728049659038531e-15	3.0135754148819826e-16	1.639726884152015e-15	2.264575126070385e-16	1.3827105763176953e-15	1.001207622662347e-15	1.0987966372164712e-15	2.5509733305361315e-16	1.6565212861597128e-15	4.98712412398591e-16	nan	nan
54151.80453125269	1.1725578928856562e-15	2.9282515418288806e-16	1.6385077341885304e-15	2.1997485051288316e-16	1.3816192700660593e-15	9.984947885258514e-16	1.0978736567786496e-15	2.543705265675476e-16	1.6547852720742826e-15	4.973056794602337e-16	nan	nan
54151.85453125269	1.1723215579675377e-15	2.842127644692269e-16	1.6372928871074797e-15	2.1343356799628257e-16	1.380538316767514e-15	9.956798224798068e-16	1.0969546844446742e-15	2.536171141519433e-16	1.653059337253411e-15	4.958470004777357e-16	nan	nan
54151.904531252694	1.1720959343025817e-15	2.7552244420265785e-16	1.6360822220978696e-15	2.0683523561570573e-16	1.379467721608611e-15	9.927629750891025e-16	1.096039631960886e-15	2.5283718071633175e-16	1.6513434268030993e-15	4.943365339746718e-16	nan	nan
54151.9545312527	1.171880994438747e-15	2.6675636070161514e-16	1.6348756179403797e-15	2.0018148422354027e-16	1.378407489160842e-15	9.897445036606599e-16	1.0951284110392396e-15	2.5203081347623625e-16	1.649637485821106e-15	4.927744428025844e-16	nan	nan
54152.0045312527	1.171676710317255e-15	2.579167879044776e-16	1.6336729530030856e-15	1.9347401131014981e-16	1.3773576233817913e-15	9.866246723361134e-16	1.0942209333555109e-15	2.5119810197221746e-16	1.6479414593958405e-15	4.911608941780338e-16	nan	nan
54152.0545312527	1.1714830532709813e-15	2.4900611989044175e-16	1.632474105237512e-15	1.8671458868275532e-16	1.3763181276163848e-15	9.834037521874232e-16	1.093317110547644e-15	2.5033913808944185e-16	1.6462552926052225e-15	4.894960597207536e-16	nan	nan
54152.104531252706	1.1712999940227407e-15	2.4002688741320124e-16	1.631278952174464e-15	1.7990507184812415e-16	1.3752890045979922e-15	9.800820213154322e-16	1.09241685421404e-15	2.4945401607795783e-16	1.6445789305155443e-15	4.877801154930106e-16	nan	nan
54152.15453125271	1.171127502683521e-15	2.3098177831030326e-16	1.6300873709198727e-15	1.7304741159052497e-16	1.3742702564495466e-15	9.766597649514965e-16	1.0915200759118465e-15	2.485428325734852e-16	1.6429123181804557e-15	4.860132420402298e-16	nan	nan
54152.20453125271	1.1709655487507214e-15	2.2187366294718299e-16	1.6288992381506728e-15	1.6614366840719335e-16	1.373261884684572e-15	9.731372755621415e-16	1.0906266871551884e-15	2.4760568661896403e-16	1.6412554006397658e-15	4.841956244327336e-16	nan	nan
54152.254531252715	1.1708141011062672e-15	2.1270562626915584e-16	1.6277144301106395e-15	1.5919603070269908e-16	1.3722638902081875e-15	9.695148529569248e-16	1.0897365994135463e-15	2.4664267968672653e-16	1.6396081229183842e-15	4.823274523089195e-16	nan	nan
54152.30453125272	1.1706731280146948e-15	2.0348100862388576e-16	1.6265328226062117e-15	1.5220683798652842e-16	1.3712762733180795e-15	9.657928043995212e-16	1.088849724109978e-15	2.45653915701315e-16	1.6379704300251126e-15	4.804089199195645e-16	nan	nan
54152.35453125272	1.1705425971212081e-15	1.9420345836366434e-16	1.6253542910022327e-15	1.4517861081151741e-16	1.3702990337053907e-15	9.619714447220536e-16	1.0879659726193836e-15	2.4463950106301823e-16	1.6363422669516467e-15	4.784402261735568e-16	nan	nan
54152.40453125272	1.170422475449643e-15	1.8487700047344646e-16	1.624178710217824e-15	1.3811408991770215e-16	1.3693321704555896e-15	9.580510964427994e-16	1.0870852562668697e-15	2.4359954467214343e-16	1.6347235786713841e-15	4.764215746849059e-16	nan	nan
54152.454531252726	1.1703127294004353e-15	1.755061273044963e-16	1.6230059547220938e-15	1.3101628812902882e-16	1.368375682049301e-15	9.540320898873933e-16	1.0862074863259444e-15	2.4253415795395436e-16	1.6331143101383128e-15	4.743531738212525e-16	nan	nan
54152.50453125273	1.170213324748423e-15	1.6609592026044617e-16	1.621835898529868e-15	1.2388856019780363e-16	1.3674295663630754e-15	9.49914763313457e-16	1.0853325740168258e-15	2.414434548844442e-16	1.631514406285855e-15	4.722352367536627e-16	nan	nan
54152.55453125273	1.1701242266407644e-15	1.5665221553170833e-16	1.6206684151974671e-15	1.1673469834391617e-16	1.3664938206701006e-15	9.45699463038859e-16	1.0844604305047475e-15	2.4032755201677546e-16	1.6299238120258082e-15	4.700679815079404e-16	nan	nan
54152.604531252735	1.1700453995946166e-15	1.4718183363560168e-16	1.6195033778183588e-15	1.095590652784173e-16	1.3655684416409288e-15	9.413865435736929e-16	1.0835909668981862e-15	2.391865685086067e-16	1.6283424722471877e-15	4.678516310174659e-16	nan	nan
54152.65453125274	1.1699768074949236e-15	1.3769290317971945e-16	1.6183406590189618e-15	1.0236678304947208e-16	1.364653425344051e-15	9.369763677559437e-16	1.0827240942471985e-15	2.380206261501562e-16	1.6267703318150527e-15	4.655864131775078e-16	nan	nan
54152.70453125274	1.1699184135920193e-15	1.2819532673281393e-16	1.617180130954155e-15	9.516400693916477e-17	1.3637487672465364e-15	9.32469306891081e-16	1.0818597235415944e-15	2.368298493931303e-16	1.6252073355694159e-15	4.632725609010831e-16	nan	nan
54152.75453125274	1.1698701804992775e-15	1.1870146601428217e-16	1.6160216653030633e-15	8.795833225462397e-17	1.3628544622145809e-15	9.278657408955762e-16	1.0809977657093282e-15	2.3561436538050356e-16	1.6236534283241213e-15	4.609103121765298e-16	nan	nan
54152.80453125275	1.1698320701906268e-15	1.0922717417327305e-16	1.6148651332646697e-15	8.075941467076608e-17	1.3619705045139554e-15	9.231660584444595e-16	1.0801381316146754e-15	2.3437430397717825e-16	1.6221085548656869e-15	4.584999101265816e-16	nan	nan
54152.85453125275	1.1698040439980799e-15	9.979339252084436e-17	1.6137104055533982e-15	7.357994457890691e-17	1.3610968878105479e-15	9.18370657123042e-16	1.0792807320565573e-15	2.3310979780154015e-16	1.6205726599521112e-15	4.560416030692677e-16	nan	nan
54152.90453125275	1.1697860626091523e-15	9.042869230539577e-17	1.612557352394721e-15	6.643722884313127e-17	1.3602336051706976e-15	9.134799435828976e-16	1.0784254777667556e-15	2.3182098225799656e-16	1.6190456883118534e-15	4.535356445805387e-16	nan	nan
54152.954531252755	1.1697780860642595e-15	8.117344726039386e-17	1.6114058435207947e-15	5.935585489474097e-17	1.3593806490616049e-15	9.08494333702234e-16	1.077572279408263e-15	2.3050799557039804e-16	1.617527584642597e-15	4.509822935585517e-16	nan	nan
54153.00453125276	1.1697800737540627e-15	7.208690396283882e-17	1.6102557481659767e-15	5.2372363085300335e-17	1.358538011351637e-15	9.034142527506783e-16	1.0767210475734448e-15	2.291709788164884e-16	1.6160182936100759e-15	4.48381814290017e-16	nan	nan
54153.05453125276	1.1697919844167236e-15	6.325952459214458e-17	1.6091069350623372e-15	4.5543800412963886e-17	1.3577056833106115e-15	8.982401355587985e-16	1.0758716927823528e-15	2.2781007596343137e-16	1.614517759847057e-15	4.457344765182531e-16	nan	nan
54153.104531252764	1.169813776135138e-15	5.4834981118135557e-17	1.60795927243526e-15	3.896403722971097e-17	1.3568836556100137e-15	8.929724266921971e-16	1.0750241254810075e-15	2.264254339043115e-16	1.6130259279520645e-15	4.430405555132674e-16	nan	nan
54153.15453125277	1.1698454063341118e-15	4.7049064451024156e-17	1.6068126279989156e-15	3.279573789398193e-17	1.3560719183232127e-15	8.876115806306102e-16	1.0741782560396257e-15	2.250172024957356e-16	1.611542742488293e-15	4.403003321439044e-16	nan	nan
54153.20453125277	1.1698868317774564e-15	4.029274513059563e-17	1.6056668689517173e-15	2.7331448606667428e-17	1.3552704609255598e-15	8.82158061951926e-16	1.073333994750835e-15	2.235855345966516e-16	1.6100681479824262e-15	4.3751409295194067e-16	nan	nan
54153.25453125277	1.1699380085650642e-15	3.518249239829356e-17	1.604521861971843e-15	2.308827925190074e-17	1.3544792722945282e-15	8.766123455213582e-16	1.0724912518280437e-15	2.2213058610818195e-16	1.6086020889234545e-15	4.346821302284377e-16	nan	nan
54153.304531252776	1.1699988921298916e-15	3.251940571207401e-17	1.6033774732126087e-15	2.083550209416353e-17	1.3536983407097488e-15	8.709749166859467e-16	1.0716499374035897e-15	2.2065251601481467e-16	1.607144509761622e-15	4.318047420922289e-16	nan	nan
